ServiceId;Name;EPGSourceID;DefaultSched;FocusedLogo;ServiceLanguage;Resolution;3D;Radio;Adult;OperatorLock;ServiceGroup; TSTVMode;GuardTimePreOffset;GuardTimePostOffset;ChannelBrand;ServiceGenre;LDVRTrickPlayControl;LDVRAuthRestrictions;WaterShedControl;ServiceReplacement;ContextMenuActions;ProviderLogo;ReplayProductizingRules;ReplaySources;LinearProducts;ReplayTrickPlayControl;ReplayToNDVR;ServicePurpose;PPV;ProviderName;NDVR;NDVRGuardTimePreOffset;NDVRGuardTimePostOffset;NDVRTrickPlayControl;DisabledOnOTT;OTTDevicesLocationRestrict;ContentProviderName;NDVRRetentionLimit;ChannelPromotion;OTTCastingRights;PPVEntitlementCodes;ThumbnailSupport;Broadcaster;DayPass;LinearBufferPlayback;ReplayCloudMaxDuration;ThumbnailSource;LiveThumbnails;ChannelLogos;OTTStreamingRestrict;GroupProviderKey;StartOverTrickPlayControl ;UIDPlacement;DeviceRegistration;ExcludeFromAao;NDVRAdBreakMaxDuration;OTTContentTypesRestrictPolicy;OTTContentTypeStreamingRestrict;AVADEnabled;AVADType;AVADAdSupport;ReviewBufferTrickPlayControl;CommercialReviewBufferTrickplayRestriction;AVADAdCPEplatform;AVADTargetedAdsOnly;AVADneaActiveBreakWindowPollPeriod;AVADAdvertiserProviderId;AVADAdvertiserAssetId;ThumbnailSourcesURL;SubtitleStyle;ReplayDeeplinkUsingOnApi
IESVC1299;B2B Dummy Dog;0nan;;;en-IE;SD;;;;;crid://dtv.ie/sg/17888320,crid://dtv.ie/sg/17888330;;0;180000;;;;;;;;;;;crid://dtv.ie/lp/17888320,crid://dtv.ie/lp/17888330;;;hidden=True;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;
IESVC1300;DLAR Test Channel;105181;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1300.png;en-IE;HD;;;;;crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888001,crid://dtv.ie/sg/16888002,crid://dtv.ie/sg/16888003,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_16888000,SR_IE_CASID_16888001,SR_IE_CASID_16888002,SR_IE_CASID_16888003,SR_IE_CASID_16888070,SR_IE_CASID_16888400;0;180000;;11;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888000,SR_IE_CASID_16888001,SR_IE_CASID_16888002,SR_IE_CASID_16888003,SR_IE_CASID_16888070,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888001,crid://dtv.ie/lp/16888002,crid://dtv.ie/lp/16888003,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;1;;;;;;;;;;;;;;https://wp1-g-anp01010000-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1300/trickmode-mining/IESVC1300.mpd;;
IESVC1302;SKY Max;120546;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1302_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888098,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_10000110,SR_IE_CASID_16888000,SR_IE_CASID_16888070,SR_IE_CASID_16888098,SR_IE_CASID_16888400;0;180000;;2;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_10000110,SR_IE_CASID_16888000,SR_IE_CASID_16888070,SR_IE_CASID_16888098,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888098,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;SKY;;;;;;;;;;;;;;;;;;https://wp2-g-anp01030103-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1302/trickmode-mining/IESVC1302.mpd;;
IESVC1303;SKY Max HD;120545;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1303_f.png;en-IE;HD;;;;;crid://dtv.ie/sg/16888071,crid://dtv.ie/sg/16888072,crid://dtv.ie/sg/16888098,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_10000110,SR_IE_CASID_16888071,SR_IE_CASID_16888072,SR_IE_CASID_16888098,SR_IE_CASID_16888400;0;180000;;2;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_10000110,SR_IE_CASID_16888071,SR_IE_CASID_16888072,SR_IE_CASID_16888098,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888071,crid://dtv.ie/lp/16888072,crid://dtv.ie/lp/16888098,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;SKY;;;;;;;;;;;;;;;;;;https://wp2-g-anp01030103-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1303/trickmode-mining/IESVC1303.mpd;;
IESVC1305;Virgin Media More;122973;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1305_blue.png;en-IE;HD;;;;;crid://dtv.ie/sg/16888102,crid://dtv.ie/sg/16888101,crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888030,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888097,crid://dtv.ie/sg/16888098,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_16888102,SR_IE_CASID_10000120,SR_IE_CASID_10000130,SR_IE_CASID_16888000,SR_IE_CASID_16888030,SR_IE_CASID_16888070,SR_IE_CASID_16888097,SR_IE_CASID_16888098,SR_IE_CASID_16888400;0;180000;;2;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;replayCatalog;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/Virgin_Media_Television.png;SR_IE_CASID_16888102,SR_IE_CASID_10000120,SR_IE_CASID_10000130,SR_IE_CASID_16888000,SR_IE_CASID_16888030,SR_IE_CASID_16888070,SR_IE_CASID_16888097,SR_IE_CASID_16888098,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888102,crid://dtv.ie/lp/16888101,crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888030,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888097,crid://dtv.ie/lp/16888098,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;VirginMedia;1;60000;180000;;;;VirginMedia;;;Linear=3,ndvr=0,replay=3,startover=3;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp2-g-anp01030103-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1305/trickmode-mining/IESVC1305.mpd;;
IESVC1307;TNT Sports 1 HD;97543;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1307_TNT.png;en-IE;HD;;;;;crid://dtv.ie/sg/16888089,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888370;SR_IE_CASID_16888089,SR_IE_CASID_16888400;0;180000;;1;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888089,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888089,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888370;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp2-g-anp01030103-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1307/trickmode-mining/IESVC1307.mpd;;
IESVC1308;TNT Sports 1;97542;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1308_TNT.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888088,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888360;SR_IE_CASID_16888088,SR_IE_CASID_16888400;0;180000;;1;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888088,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888088,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888360;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp2-g-anp01030103-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1308/trickmode-mining/IESVC1308.mpd;;
IESVC1309;TNT Sports 2 HD;97545;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1309_TNT.png;en-IE;HD;;;;;crid://dtv.ie/sg/16888089,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888370;SR_IE_CASID_16888089,SR_IE_CASID_16888400;0;180000;;1;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888089,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888089,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888370;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp2-g-anp01030103-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1309/trickmode-mining/IESVC1309.mpd;;
IESVC1310;TNT Sports 2;97544;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1310_TNT.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888088,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888360;SR_IE_CASID_16888088,SR_IE_CASID_16888400;0;180000;;1;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888088,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888088,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888360;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp3-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1310/trickmode-mining/IESVC1310.mpd;;
IESVC1311;TNT Sports 3 HD;117231;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1311_TNT.png;en-IE;HD;;;;;crid://dtv.ie/sg/16888089,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888370;SR_IE_CASID_16888089,SR_IE_CASID_16888400;0;180000;;1;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888089,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888089,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888370;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp4-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1311/trickmode-mining/IESVC1311.mpd;;
IESVC1312;TNT Sports 3;117230;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1312_TNT.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888088,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888360;SR_IE_CASID_16888088,SR_IE_CASID_16888400;0;180000;;1;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888088,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888088,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888360;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp3-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1312/trickmode-mining/IESVC1312.mpd;;
IESVC1313;TNT Sports 4 HD;64572;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1313_TNT.png;en-IE;HD;;;;;crid://dtv.ie/sg/16888089,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888370;SR_IE_CASID_16888089,SR_IE_CASID_16888400;0;180000;;1;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888089,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888089,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888370;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp4-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1313/trickmode-mining/IESVC1313.mpd;;
IESVC1314;TNT Sports 4;46594;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1314_TNT.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888088,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888360;SR_IE_CASID_16888088,SR_IE_CASID_16888400;0;180000;;1;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888088,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888088,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888360;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp3-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1314/trickmode-mining/IESVC1314.mpd;;
IESVC1315;Sky Sports F1 HD;117233;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1315_f.png;en-IE;HD;;;;;crid://dtv.ie/sg/16888076,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888370;SR_IE_CASID_16888076,SR_IE_CASID_16888400;0;180000;;1;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888076,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888076,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888370;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;SKY;;;;;;;;;;;;;;;;;;https://wp2-g-anp01030103-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1315/trickmode-mining/IESVC1315.mpd;;
IESVC1316;Sky Sports F1;117232;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1316_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888012,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888360;SR_IE_CASID_16888012,SR_IE_CASID_16888400;0;180000;;1;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888012,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888012,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888360;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;SKY;;;;;;;;;;;;;;;;;;https://wp3-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1316/trickmode-mining/IESVC1316.mpd;;
IESVC1317;Premier Sports 1 HD;116694;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1317_f.png;en-IE;HD;;;;;crid://dtv.ie/sg/16888089,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888370;SR_IE_CASID_16888089,SR_IE_CASID_16888400;0;180000;;1;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888089,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888089,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888370;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp2-g-anp01030103-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1317/trickmode-mining/IESVC1317.mpd;;
IESVC1318;Premier Sports 1;125231;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1318_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888088,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888360;SR_IE_CASID_16888088,SR_IE_CASID_16888400;0;180000;;1;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888088,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888088,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888360;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp3-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1318/trickmode-mining/IESVC1318.mpd;;
IESVC1320;Premier Sports 2;125232;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1320_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888088,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888360;SR_IE_CASID_16888088,SR_IE_CASID_16888400;0;180000;;1;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888088,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888088,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888360;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp3-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1320/trickmode-mining/IESVC1320.mpd;;
IESVC1321;Premier Sports 2 HD;116695;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1321_f.png;en-IE;HD;;;;;crid://dtv.ie/sg/16888089,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888370;SR_IE_CASID_16888089,SR_IE_CASID_16888400;0;180000;;1;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888089,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888089,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888370;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp2-g-anp01030103-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1321/trickmode-mining/IESVC1321.mpd;;
IESVC1325;Virgin Media Four HD;125445;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1325_f.png;en-IE;HD;;;;;crid://dtv.ie/sg/16888102,crid://dtv.ie/sg/16888101,crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888030,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888097,crid://dtv.ie/sg/16888098,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_16888102,SR_IE_CASID_10000120,SR_IE_CASID_10000130,SR_IE_CASID_16888000,SR_IE_CASID_16888030,SR_IE_CASID_16888070,SR_IE_CASID_16888097,SR_IE_CASID_16888098,SR_IE_CASID_16888400;0;180000;;2;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;replayCatalog;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/Virgin_Media_Television.png;SR_IE_CASID_16888102,SR_IE_CASID_10000120,SR_IE_CASID_10000130,SR_IE_CASID_16888000,SR_IE_CASID_16888030,SR_IE_CASID_16888070,SR_IE_CASID_16888097,SR_IE_CASID_16888098,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888102,crid://dtv.ie/lp/16888101,crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888030,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888097,crid://dtv.ie/lp/16888098,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;VirginMedia;1;60000;180000;;;;VirginMedia;;;Linear=3,ndvr=0,replay=3,startover=3;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp2-g-anp01030103-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1325/trickmode-mining/IESVC1325.mpd;;
IESVC1327;Sky Nature HD;114268;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1327_f.png;en-IE;HD;;;;;crid://dtv.ie/sg/16888071,crid://dtv.ie/sg/16888072,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_10000110,SR_IE_CASID_16888071,SR_IE_CASID_16888072,SR_IE_CASID_16888400;0;180000;;13;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_10000110,SR_IE_CASID_16888071,SR_IE_CASID_16888072,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888071,crid://dtv.ie/lp/16888072,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;SKY;;;;;;;;;;;;;;;;;;https://wp4-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1327/trickmode-mining/IESVC1327.mpd;;
IESVC1329;Sky Documentaries HD;114273;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1329_f.png;en-IE;HD;;;;;crid://dtv.ie/sg/16888071,crid://dtv.ie/sg/16888072,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_10000110,SR_IE_CASID_16888071,SR_IE_CASID_16888072,SR_IE_CASID_16888400;0;180000;;13;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_10000110,SR_IE_CASID_16888071,SR_IE_CASID_16888072,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888071,crid://dtv.ie/lp/16888072,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;SKY;;;;;;;;;;;;;;;;;;https://wp4-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1329/trickmode-mining/IESVC1329.mpd;;
IESVC1330;Sky Documentaries;114274;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1330_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_10000110,SR_IE_CASID_16888000,SR_IE_CASID_16888070,SR_IE_CASID_16888400;0;180000;;13;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_10000110,SR_IE_CASID_16888000,SR_IE_CASID_16888070,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;SKY;;;;;;;;;;;;;;;;;;https://wp1-g-anp01020102-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1330/trickmode-mining/IESVC1330.mpd;;
IESVC1331;Sky Nature;114269;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1331_f.png;en-IE;SD;;;;;crid://dtv.ie/sg/16888000,crid://dtv.ie/sg/16888070,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_10000110,SR_IE_CASID_16888000,SR_IE_CASID_16888070,SR_IE_CASID_16888400;0;180000;;13;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_10000110,SR_IE_CASID_16888000,SR_IE_CASID_16888070,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888000,crid://dtv.ie/lp/16888070,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;SKY;;;;;;;;;;;;;;;;;;https://wp1-g-anp01020102-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1331/trickmode-mining/IESVC1331.mpd;;
IESVC1332;CNN HD;91065;;https://staticqbr-preprod-ie.gnp.cloud.virginmediatv.ie/image-service/ImagesEPG/EventImages/IESVC1332_f.png;en-IE;HD;;;;;crid://dtv.ie/sg/16888102,crid://dtv.ie/sg/16888072,crid://dtv.ie/sg/16888071,crid://dtv.ie/sg/16888400,crid://dtv.ie/sg/17888300;SR_IE_CASID_16888102,SR_IE_CASID_10000030,SR_IE_CASID_16888071,SR_IE_CASID_16888072,SR_IE_CASID_16888400;0;180000;;8;;LDVRChannelBasedAuthorization=True,LDVRRestrictCPEStreaming=False;;;;;SR_IE_CASID_16888102,SR_IE_CASID_10000030,SR_IE_CASID_16888071,SR_IE_CASID_16888072,SR_IE_CASID_16888400;;crid://dtv.ie/lp/16888102,crid://dtv.ie/lp/16888072,crid://dtv.ie/lp/16888071,crid://dtv.ie/lp/16888400,crid://dtv.ie/lp/17888300;;saveReplayToNdvr;;;;1;60000;180000;;;;;;;;;;;;replay,ndvr;;vspp,nea;;;;;;;;;;;;;;;;;;;;;;https://wp4-g-anp02030203-live-vxtoken-ie-preprod.prod.cdn.dmdsdp.com/live/disk1/IESVC1332/trickmode-mining/IESVC1332.mpd;;
